text,label
"Rescue workers are describing the current sprains of the patients they are helping. Some patients have fairly minor sprains, while others seem to have more serious injuries.",2
"Hi. I've been having diarrhea for the past few days. It's been pretty consistent, and it's been really uncomfortable. I've been going to the bathroom a lot, and it's been hard to hold anything in. I've been drinking a lot of water and sports drinks, but it doesn't seem to be helping. I'm not really sure what to do about this.",3
I can see that the patient's family member is clearly distressed about the current room lighting. It sounds like the room is too dark for their comfort and they feel like it is negatively impacting the patient's care. I would be happy to speak to the nursing staff to see if there is anything that can be done to make the patient's stay more comfortable.,4
"My father-in-law is currently experiencing a stroke. He can't move his right arm or leg, and he's having trouble speaking. He's also having trouble swallowing, so we're having to feed him through a straw.",0
There's a chemical burn on my arm. It's really painful and it's hard to move my arm. The skin is really red and swollen.,1
"My aunt, who is a nurse, said that my uncle hit his head on the kitchen counter. He was bleeding a little, but she cleaned it up and he seemed okay. He doesn't have a concussion, but she is keeping an eye on him.",2
"There is so much phlegm that it is coming out of the patient's mouth and nose all the time. It is really difficult for the patient to breathe, and the phlegm is really making the patient feel sick.",3
"Dear friend,I am writing to you because I could use a hand with a little clean up that I need done. I am not exactly sure when I am going to be able to do it myself, so I was hoping you could help me out. I am not asking for a huge favor, just a couple of hours of your time. If you are able to help me out, please let me know and we can work out the details.Thank you,Needy friend",4
and difficulty breathingThis patient is experiencing difficulty breathing. Their breathing is shallow and they are having trouble getting enough air.,0
"statusWe are still assessing the patient's injuries, but it appears that he has sustained significant chemical burns. His current condition is stable but critical. We are doing everything we can to stabilize him and treat his injuries.",1
"Some patients may have foreign objects lodged in their ear, nose, or throat. This may include items such as insects, food, or small objects. It is important to remove these objects as soon as possible to prevent further injury or infection.",2
I've been having trouble going to the bathroom lately. It's been really hard to have a bowel movement and when I do it's usually very small and uncomfortable.,3
The patient is currently in need of medication for anxiety and depression.,4
A patient with severe burns on their face is at high risk for infection. The patient's face will be cleaned and a sterile dressing will be applied. Medication to reduce inflammation and antibiotics may be prescribed.,0
statusWe're seeing a lot of overdoses in the emergency room right now. Most of the patients we've seen are unconscious or in a very low state. Some are having seizures or are vomiting.,1
I'm seeing some minor bleeding on the patient's arm.,2
"My aunt has been complaining about lower back pain for about a week now. It seems to come and go, and she says it's pretty severe at times. She's been trying to take it easy and stretch out, but it doesn't seem to be helping.",3
I think it would be a good idea for patient to have new bedsheets. The ones they are using now are stained and don't look very clean.,4
"Hello, my name is Sarah and I am a doctor with the paramedics. We received a call about a patient who is currently experiencing a heart attack. When we arrived at the scene, we found the patient lying on the ground, clutching his chest and appearing to be in a great deal of pain. After performing an evaluation, it was determined that the patient was suffering from a heart attack and was in need of immediate medical attention. We immediately began treatment, which included administering aspirin and nitroglycerin. We also placed the patient on a cardiac monitor to track his heart rhythm and rate. The patient's condition began to improve and we were eventually able to transport him to the hospital for further treatment.",0
The patient has dislocated her left shoulder.,1
"A patient who is currently being treated for a urinary tract infection (UTI) may present with symptoms such as pain or burning during urination, the need to urinate frequently, and cloudy or odorless urine. In severe cases, a patient may also experience fever and chills.",2
I have a urinary tract infection and a sinus infection.,3
"), and craving (a person describing how they experience craving).Thirst is a sensation of dryness in the mouth and throat that often accompanies hunger. Craving is an intense desire for a specific food or drink.",4
My name is John and I am currently suffering from severe burns on my face. I was in a house fire and the majority of my face is covered in second and third degree burns. I am in a lot of pain and I am not able to see very well because my eyes are so swollen. The doctors say that I may have to have surgery to repair the damage to my face.,0
"Right now, I am experiencing significant pain and difficulty using my right shoulder and elbow. It feels like the joint is out of place and my arm doesn't want to move the way it should.",1
"My mother has been having a lot of headaches lately. I think they might be migraines. She usually gets a really bad one about once a week, and sometimes she has several in a row. The pain is usually on one side of her head, and it's really bad. She sometimes has trouble seeing, and she always feels really sick.",2
lesionI have a pimple on my nose.,3
I need to go to the toilet very urgently.,4
I have one arm and one leg that are no longer with me.,0
"The patient is experiencing a sharp, stabbing pain in the chest that is accompanied by shortness of breath. The pain is intermittent and seems to worsen with deep breaths.",1
"My mom has been having a lot of urinary tract infections lately. She's been going to the doctor a lot and they've been giving her antibiotics, but they don't seem to be helping. She's been really uncomfortable and it's been hard for her to go about her day-to-day life.",2
"Coughing a lot, more than usual, and it's really starting to bother me. I've had a cold for a couple of weeks now, and the coughing has gradually gotten worse. Sometimes it's just a little cough, but other times it's a really deep, hacking cough that makes it hard to breathe. I've been taking over the counter cold medicine, but it doesn't seem to be helping. I'm also having trouble sleeping because of the coughing.",3
The patient's family member says that the patient's room is too loud.,4
"Once the patient's bleeding has been controlled, he or she will be transferred to a hospital for further treatment and care.",0
statusThe patient is currently overdosing.,1
"and history of recurrent UTIsMy aunt has a history of recurrent UTIs. She's been having them for as long as I can remember. She's usually been able to treat them with antibiotics, but this latest one is proving to be more stubborn. She's been having symptoms for about two weeks now, including a persistent burning sensation when she urinates, and an overall feeling of being unwell. She's also been having more frequent urges to urinate, even though when she does go, she doesn't produce much urine.Based on what I've described, it sounds like your aunt may have a UTI. UTIs are caused by bacteria that get into the urinary tract, and can cause a variety of symptoms, including burning when you urinate, frequent urination, and feeling unwell overall. UTIs can often be treated with antibiotics, but it's important to see a doctor to confirm the diagnosis and get the right antibiotics. Left untreated, UTIs can lead to more serious problems, so it's important to get them treated as soon as possible.",2
"ness, headache, and fatigueThere's this really intense pressure in my head and it's really hard to think straight. My body feels really achy, especially my joints, and I'm just so tired. It's been hard to get warm, no matter how many blankets I pile on, and my fever's been spiking to over 100 degrees.",3
"sensationI feel really thirsty all the time. It's hard to explain, but it's like my mouth and throat are always dry and I feel like I need something to drink to make it feel better.",4
The patient does not have a radial pulse.,0
"injuries.A current electrical burn injury can occur when a person comes in contact with an electrical current. The severity of the injury depends on the amount of current flowing through the body, the pathway of the current, and the person's resistance to the current.When someone is injured by an electrical current, they may feel a tingling sensation, followed by intense pain. The skin may initially be red and tender, and may blister and peel. The person may feel dizzy or weak, and may lose consciousness.If you or someone you know has been injured by an electrical current, seek medical attention immediately.",1
"I have some minor burns on my arm from a hot pan. The skin is red and a little swollen. The pain isn't too bad, but it's a little itchy.",2
"statusMy mother has had diarrhea for the past few days. It started with just a few episodes, but it has gotten a lot worse. She has been going to the bathroom multiple times a day, and the stool is watery and foul-smelling.",3
levelThe patient's thirst level is mild.,4
"According to the paramedics on the scene, the patient is currently convulsing and exhibiting signs of seizure activity. It is not clear at this point what may be causing the seizures, but the medical team will need to take a closer look to determine the cause. In the meantime, they will be working to stabilize the patient and prevent any further injury or damage.",0
"cases and fatalities. The doctors narrate cases where patients were brought in already deceased, as well as those who were revived with Narcan.One doctor tells the story of a patient who had recently overdosed on both fentanyl and cocaine. This patient was brought in already deceased. The doctor recounts how frustrating it is to see so many patients die from overdoses, especially when they could have been saved with Narcan.Another doctor tells the story of a patient who had overdosed on fentanyl. This patient was brought in unconscious and was successfully revived with Narcan. The doctor expresses gratitude that Narcan was available and was able to save the patient's life.",1
"There are currently some foreign objects in my patient's ear, nose, and throat. We are not sure what they are, but they seem to be causing some irritation and discomfort. We are going to try to remove them as soon as possible.",2
I've been having diarrhea for the past few days. It's watery and I have to go to the bathroom a lot. I'm feeling really tired and a little lightheaded.,3
levelThe patient is thirsty but is able to drink fluids without assistance.,4
I have been bleeding heavily for the past few days. It's soaking through my pads and my clothes. I'm feeling really tired and lightheaded from losing so much blood.,0
", withdrawal, and treatmentA person is currently experiencing an overdose from heroin. They are experiencing severeHeroin is a highly addictive drug. When someone is dependent on it, they may feel like they need it tofunction. An overdose can occur when a person takes too much of the drug, which can lead torespiratory failure, coma, and death. withdrawal symptoms, including intense cravings, muscle and bone pain, vomiting, and diarrhea. They are being treated with naloxone, which is reversing the effects of the heroin and helping to stabilize their condition.",1
"The patient has some minor burns on the hands, arms, and torso.",2
"bronchitisI've had bronchitis for about a week now. The coughing has been incessant, and I've had a fever and body aches as well. It's really been a pain.",3
"Yes, my mother complains of feeling too hot. She says she is having a hard time regulating her body temperature, and that she is frequently drenched in sweat even when the environment is cool.",4
It's just so sad. His arms and legs are completely severed and he's in a lot of pain. We just don't know what to do.,0
"riskThere is a very real risk of overdose when using opioids. Some signs that indicate an overdose may be occurring include slowed or stopped breathing, extreme sleepiness, and pinpoint pupils. If someone experiences any of these symptoms, it is important to seek emergency medical help immediately.",1
")Please describe the headaches that your patient is experiencing.The patient's headaches are described as a throbbing sensation that is usually worse in the morning. The headaches are also accompanied by nausea, vomiting, and sensitivity to light and sound.",2
"sensationI have had a lot of phlegm in my throat for the last few days. It's been really frustrating because I can't seem to get rid of it. My throat constantly feels like it's full of phlegm, and it's really uncomfortable. I've been trying to drink a lot of fluids and to clear my throat as often as possible, but it's still really bothering me.",3
I feel really hot right now.,4
My mother is currently having a stroke. She is experiencing paralysis on one side of her body and some difficulty speaking. She also has a headache and is feeling generally unwell.,0
I overdosed on opioids. My heart was racing and I was sweating. I couldn't breathe.,1
"I've been having some light bleeding for the last few days. It's not constant, but it's enough that I've had to use a pad. It's not really painful, but it's a little bit annoying.",2
I've got a sinus infection and a UTI.,3
The patient's room is too dark.,4
The patient is currently unconscious and unresponsive.,0
I have a current electrical burn. It hurts every time I move my arm and it's difficult to sleep.,1
My husband has been having trouble with something in his throat for a few weeks now. We went to the doctor and they did a scope and found a small foreign object. We don't know what it is or where it came from. We just hope that it will come out on its own.,2
The patient has been coughing up a lot of phlegm lately. It is clear and has a nasty smell.,3
"Hello,I'm a family member of the patient currently staying in room ____. I wanted to let you know that the room is currently too dark. The patient is having a hard time seeing anything and it's making it difficult for them to rest. I would appreciate it if you could turn on the light in the room. Thank you.",4
My patient is missing both arms below the elbows.,0
statusThe patient is currently overdose.,1
(1):The patient has a small amount of blood coming from their nose.,2
"Hi, my lower back has been bothering me a lot lately. It feels kind of stiff and sore, and is especially painful when I move my back in a certain way. I've been trying to take it easy, but the pain doesn't seem to be going away.",3
My patient's family member mentioned that the current room was too bright. possibly consider lowering the light intensity in the room.,4
Patient is currently experiencing seizures and has a high fever.,0
-A patient with a recent displaced distal femur fracture.-A patient with a new closed midshaft femur fracture.-A patient with a displaced radial shaft fracture.-A patient with a comminuted distal radius fracture.,1
"A patient has a current minor head injury. She was struck in the head with a blunt object. She has a soft skull deformity and bruising over the frontal bone. There is no Glasgow Coma Scale (GCS) score available. She is awake and oriented, and has no other neurologic deficits.",2
My grandma has been feeling a little sick lately. She said she's been having a lot of body aches and a headache. She's been really tired and her appetite has been really down.,3
My patient has said she needs to go to the toilet.,4
"A patient is currently experiencing a heart attack. The patient's vital signs are currently being monitored, and the patient is being treated with medication to try and limit the damage to the heart.",0
)The patient is currently overdosing on opioids. They are unresponsive and have a decreased level of consciousness.,1
"I've been having some light bleeding for the last few days. It's not too bad, but it's enough that I've had to use a tampon. I'm not sure what's causing it, but I'm hoping it will stop soon.",2
"stateMy patient is currently running a fever of 101 degrees. He is feeling very warm and flushed, and he has a headache. He is also feeling a bit dehydrated and fatigued.",3
Hi there! I'm in desperate need of a clean up! My place is a mess and I really need to get it sorted out as soon as possible. Can you help?,4
"following childbirthA patient who has just given birth is currently experiencing heavy bleeding. This can often be a sign that something is wrong, and so medical workers need to be on alert. Some potential causes of heavy bleeding after childbirth include: uterine atony, uterine rupture, retained products of conception, and hemorrhage. If left untreated, any of these conditions can lead to serious health complications for the patient. Medical personnel need to take steps to identify the source of the bleeding and take appropriate action to stop it.",0
", anginaI'm having chest pain. It feels like a really heavy weight on my chest. It's especially bad when I breathe in deeply. I've been having this pain for a few weeks now.",1
"A urinary tract infection (UTI) is an infection of the urinary system. The urinary system includes the kidneys, ureters, bladder, and urethra. Most UTIs are caused by bacteria that travel up the urethra and into the bladder. UTIs are more common in women than in men.Most patients with a UTI experience one or more of the following symptoms:­- Urinary frequency- Urinary urgency- Hematuria- Burning or pain during urination- Uterine cramping and painMany patients also feel generally ill, with a low-grade fever, chills, and body aches.If you experience any of these symptoms, it is important to see your doctor as soon as possible. Untreated UTIs can lead to more serious infections, such as kidney infection (pyelonephritis) or sepsis.",2
"My patient's current sore throat is most likely due to a viral infection. It is important to keep the area hydrated with plenty of fluids, and to use over-the-counter pain relievers as needed for discomfort. If the sore throat persists for more than a week, or if the patient develops a fever, further evaluation by a physician may be necessary.",3
I would describe the current room as being too loud. It is difficult to concentrate on anything with all of the noise.,4
Patient is experiencing shortness of breath and is unable to speak.,0
")I don't know how to put it into words, but it seems like her joints are just loose. She says that they pop and crack a lot, and it's really hard for her to move them around.",1
"There was a foreign object lodged in the patient's nose. It was a small, metallic cylinder.",2
"I have been having constipation problems for the past few weeks. It's been really difficult to have a bowel movement and when I do, it's very painful. My stomach also hurts a lot and I have had a loss of appetite.",3
"I've been feeling really cold lately, to the point where I'm wearing an extra layer of clothes even indoors. Sometimes my hands and feet even feel a little numb. It's really frustrating because I can't seem to warm up.",4
"statusPlease describe the patient's current poisoning status.The patient is currently experiencing symptoms of poisoning. These symptoms include nausea, vomiting, and diarrhea. The patient's current condition is stable.",0
"Right now, the patient is experiencing chest pain. This pain is likely due to the effect of the current on the heart muscle.",1
"If you are a healthcare professional and have observed a foreign object in the ear, nose or throat of a patient, you may want to use the following phraseology to describe the object to other healthcare professionals.We observed a small foreign object in the patient's left ear. It appeared to be a piece of paper.We observed a small foreign object in the patient's right ear. It appeared to be a piece of metal.We observed a small foreign object in the patient's nose. It appeared to be a piece of plastic.We observed a small foreign object in the patient's throat. It appeared to be a piece of metal.",2
"My father has been struggling with constipation for about two months now. He says that he has difficulty having a bowel movement and when he does, it's very painful. He's tried over the counter medications and home remedies, but nothing has worked. He's becoming increasingly frustrated and I'm concerned about his health.",3
The patient's room is too loud because there are too many people in it.,4
"A patient is currently experiencing a heart attack. The heart attack is most likely caused by a blockage in one of the patient's coronary arteries. This blockage is stopping blood flow to the heart muscle, which is causing the heart muscle to die. The patient is experiencing chest pain, shortness of breath, and feelings of extreme anxiety.",0
"I have a lot of pain in my chest. It feels like a really heavy weight is pressing down on my lungs. It's hard to breathe, and every time I take a deep breath, the pain gets worse. The pain is also radiating down my left arm.",1
"My mother has been having a lot of urinary tract infections lately. She's been going to the doctor a lot and they've been giving her antibiotics, but they don't seem to be helping. I'm not sure what's causing them, but it's been really frustrating for her.",2
My dad has been having diarrhea for the past few days. He says that it is watery and he has been having to go to the bathroom a lot. He has also been feeling a bit lightheaded and has lost a bit of weight. I am guessing that he has a stomach virus.,3
The patient appears to be feeling too cold and may be shivering.,4
I am currently having a heart attack. My chest feels tight and my arm feels numb. I am having a lot of trouble breathing.,0
"My mother's joints dislocate quite often. She has a hard time moving them, and they often pop out of place. It's very painful for her, and she often has to go to the hospital to have them put back in place.",1
"There are many foreign objects that can be found in the ear, nose, or throat. In the ear, common objects include cotton balls, hair pins, and small pieces of wax. In the nose, common objects include small insects, pebbles, and pieces of tissue paper. In the throat, common objects include coins, beads, and small pieces of food.",2
I am having diarrhea right now. It's watery and I'm going through a lot of toilet paper.,3
"I think my loved one needs new bedsheets because they are constantly getting them dirty. It seems like every time I change their sheets, there's already another mess waiting for me. I'm sure they would appreciate some fresh sheets to sleep on!",4
symptomsShe has been having difficulty breathing and her heart rate has been high.,0
"Victim is a 38-year-old male who was found lying on the ground with an electrical burn to his stomach. Rescue workers report that the victim was conscious and moaning when they found him.The victim's skin is charred and blackened where the electrical burn is located. His clothing is also burned, and there is an obvious hole in his stomach where the electricity passed through.The victim is currently being treated for his injuries at the hospital. He is expected to make a full recovery.",1
"I have been having headaches for the past few days. They come and go, but are pretty constant. The pain is mostly in my temples, and it's pretty severe. I've tried over-the-counter medications, but they haven't really helped.",2
"I've been feeling really run down lately, like I'm always battling a cold. I've been having a lot of infections too- my sinuses have been constantly congested, I've had a fever a few times, and my throat has been sore.",3
I feel a gnawing sensation in my stomach and an emptiness in my chest. I am constantly aware of my hunger and it is really uncomfortable.,4
"and other injuriesTwo medical workers who were at the scene of a bomb in the city of Aleppo, Syria, have spoken about the horrific injuries sustained by patients.One worker, who gave his name as Dr Sakan, said the bomb had left limbs scattered all over the scene.Another worker, who gave her name as Umm Abdallah, said one patient had arrived with their entire head missing.I've never seen anything like it, she said. It's like a massacre.",0
"situationMy sister is dealing with a chemical burn on her arm. She's been using a burn cream to help heal it, but it's been slow going. She's been in a lot of pain and is really frustrated.",1
"My mother has been having urinary tract infections (UTIs) for a little over a year now. She's been to the doctor multiple times and has been on antibiotics for them, but they just keep coming back. The last time she had one, she woke up in the middle of the night with the most intense burning sensation she's ever felt. She couldn't even make it to the bathroom, so she had to go in a cup. The UTI was so severe that it ended up causing a kidney infection.",2
The patient has a minor cold and is feeling a bit congested and tired.,3
The patient is not currently very hungry.,4
.Peggy's limbs were just cut off at the joint! We were playing in the backyard and I turned around for a second and she was on the ground with her legs just dangling there. I don't know how it happened.,0
"I've had a really sharp pain in my chest for the last few hours. It's made it really hard to breathe, and it's really uncomfortable.",1
"Hi. I'm a 24-year-old woman. I'm here because I've been having some minor bleeding for the last two weeks or so. It's not excessive, but it's enough that I'm concerned.The bleeding seems to happen primarily after I go to the bathroom. It's usually just a little bit on the toilet paper, or on my underwear if I'm wearing them that day. It's not enough that I need to change my pad or tampon regularly, but it's annoying and I don't want it to continue.I've been trying to keep track of what I'm eating and drinking in case that's causing it, but I haven't been able to identify any specific pattern. I've been drinking about the same amount of water and juice as usual, and I've been eating mostly the same things. I did have a few instances where I ate a more acidic fruit, like oranges or grapefruit, but I don't think that would be enough to cause this kind of bleeding.I've also been exercising regularly, and that doesn't seem to be making the bleeding any worse. Overall, I'm pretty healthy and I don't have any other health problems that I'm aware of.",2
"Hi, I'm a 34-year-old male and I'm experiencing some lower back pain. The pain isn't too bad, but it's been bothering me a bit lately. The pain is mostly centered around the lower back, and it's a dull ache that's present pretty much all the time. It's been getting a bit worse over the past week or so, but it's not severe enough to keep me from going about my day-to-day activities.I've been trying to take it easy and stretch a bit to see if that helps, but it doesn't seem to be making much of a difference. I've also been taking over-the-counter pain medication, but that's not really doing the trick either. I'm not really sure what else to do, so I was hoping you could help. Do you think I might need to see a doctor?",3
My patient is currently experiencing hunger and would like something to eat.,4
"as gnarled stumps, raw, excruciating, I can't move themA person with severed limbs is likely to feel a range of emotions, depending on the severity of the injury. In cases of severe limb loss, the person may feel shock, pain, and a sense of vulnerability. They may also feel a sense of isolation, as they may now be unable to do the things they used to do independently. In cases of less severe limb loss, the person may feel frustration at not being able to do things in the same way as before, but may still be able to do many activities with some adjustment.",0
My niece is currently overdosing on heroin. It's heartbreaking to see her like this and I just hope she can get the help she needs.,1
The patient has been bitten or stung by an insect or animal.,2
The patient's diarrhea has been pretty consistent over the past few days. It's watery and has a slightly unpleasant odor.,3
"I need to take my medication every day in order to keep my mental health under control. Without it, I would start to experience severe mood swings, anxiety, and depression.",4
We are currently treating a patient who has extensive burns on their face. The patient is experiencing significant pain and difficulty breathing. We are doing everything we can to provide them with relief.,0
Patient is currently severely dehydrated. She has difficulty speaking and is very weak. She is also experiencing nausea and vomiting.,1
I am currently experiencing a urinary tract infection. I have had a burning sensation when I urinate and have had to go to the bathroom frequently. My urine has also been cloudy and I have noticed a strong odor.,2
"The patient is currently experiencing constipation. This is evidenced by the patient's report of having hard, dry stools that are painful to pass. The patient is also reporting a decrease in the number of bowel movements they are having.",3
actionI'm feeling very cold right now. I'm going to put on a coat.,4
Patient is currently having a stroke. He is unable to move his left arm or leg and is experiencing slurred speech.,0
"statusI'm sorry, I can't hear you over the sound of my own mortality.",1
I have something in my ear. I think it might be a piece of wax. I also have something in my nose. I think it might be a piece of tissue. I also have something in my throat. I think it might be a piece of food.,2
I have a sore throat that is just starting. It feels like it hurts to swallow and my throat is a little bit swollen.,3
I feel like I'm freezing! I can't stop shaking and my teeth are chattering.,4
"The patient has been having strokes for the last few days. They are not very severe, but they are happening often. The patient is a little unsteady on their feet, and they have been having some trouble speaking.",0
"When we arrived on scene, we found the patient with extensive facial and hand chemical burns. The patient's eyes were swollen shut, and they were coughing and vomiting. We immediately began irrigating the patient's burns with water, and we gave them oxygen and IV antibiotics. The patient's condition is stable now, but they will need to be monitored for a prolonged period of time.",1
I was just bitten by a dog. It really hurts! I think I need a shot.,2
"I have mild to moderate acne. It's mostly on my chin and around my mouth, but I also have some on my forehead. The acne is red and inflamed, and sometimes it's really itchy or sore. I've been using a face wash and moisturizer that my dermatologist suggested, but it's not really helping. I'm not sure what to do about it.",3
I really need to go to the toilet.,4
There are two types of strokes: ischemic and hemorrhagic. An ischemic stroke occurs when a blood clot blocks the flow of blood to the brain. A hemorrhagic stroke occurs when a blood vessel in the brain leaks or ruptures.,0
My aunt is in the hospital with an electrical burn. The doctors said that the burn is very serious and she may have to have surgery. The burn is on her leg and it goes all the way down to the bone.,1
My brother has some minor burns on his arm from when he was cooking. He's been using a lot of aloe vera to help soothe the area.,2
"There are currently two infections that I am dealing with. The first is a sinus infection. This is causing pain and pressure in my sinuses, as well as congestion and a runny nose. The second infection is a urinary tract infection. This is causing pain and burning when I urinate, as well as a strong need to pee even when I do not have to go.",3
The patient's room is too dark.,4
.The patient's family member reports that the patient has been having seizures for the past few days. The seizures are characterized by uncontrolled muscle spasms and contractions. The patient is also having difficulty breathing and is drooling excessively.,0
You say you have chest pain?Where is the pain?What does it feel like?How long has it been going on?,1
"My aunt was playing in the park when she fell and hit her head. She complained of a headache and was a little unsteady on her feet, so we brought her to the ER. The doctors did a CT scan and said she had a minor head injury. She's been resting since we got home and seems to be feeling a bit better.",2
"Hi, my throat has been sore for about 3 days now. It's not too bad during the day, but at night it's really uncomfortable. It's not quite a sore throat as much as a scratchiness. I've been drinking a lot of water and throat lozenges, but it doesn't seem to be getting better.",3
levelMy patient is currently severely hungry and requesting food.,4
The patient has an absent radial pulse and is not responsive.,0
severityThere is significant electrical burn present on the patient's anterior chest wall. The burn is blistered and erythematous with char formation in the center. There is also some superficial wound drainage present. The patient is complaining of pain and has a palpable burn tenderness.,1
"and strainsPatients with sprains and strains often report feeling pain and stiffness in the affected area. Rescue workers should gently probe around the area to determine the extent of the injury. If the patient has a visible sprain or strain, rescue workers should take care to not apply pressure to the injured area.",2
"I am coughing a lot. It's been going on for a few days. I'm not sure if it's a cold or what, but I don't feel that great.",3
She says she can't get warm and she's shaking.,4
"A heart attack, also known as myocardial infarction (MI), occurs when the flow of blood and oxygen to the heart is suddenly blocked. This can happen because of a blood clot that forms in a coronary artery or one of the arteries that supply blood to the heart. When the heart muscle can't get the oxygen it needs, it begins to die.",0
"A patient who is overdosing may be unconscious, experiencing slowed or erratic breathing, or have a slow or erratic pulse.",1
", strains and fracturesWhen a person experiences a sprain, strain or fracture, they will typically go through a few steps of assessment and treatment in order to ensure the best possible outcome.Firstly, the healthcare worker will ask the patient some questions about the injury. This includes when it happened, what symptoms the patient is experiencing, and whether there has been any swelling or bruising.The worker will then perform a physical examination of the injury. This will involve looking at the area for any bruising or swelling, and checking to see if it is painful to move.If it is determined that the patient has a sprain, strain or fracture, the worker will provide treatment. This may involve giving the patient instructions on how to best manage the injury, prescribing medication, or referring the patient to a specialist.",2
"I have had a sore throat for about a day and a half now. It is not a severe pain, but it is noticeable and somewhat uncomfortable. There is some slight pain when I swallow and my throat feels a little swollen. I have not had a fever, but my neck is a little sore.",3
I feel really hot right now. It's hard to concentrate on anything else.,4
The patient is short of breath and has difficulty breathing.,0
"and overall conditionHe has a few broken bones in his limbs, but his overall condition is stable.",1
Patient 1: I have an item stuck in my nose. I think it's a piece of candy.Patient 2: I have something stuck in my throat. I can't swallow and it's really uncomfortable.Patient 3: I have something stuck in my ear. I can't get it out and it's driving me crazy!,2
Patient's diarrhea is watery and has a light yellow color. It has no smell and she has had it for about two days.,3
"Hi, I'm in room 214 and the lights are really too dark. I can't see anything.",4
"Hi, my name is Thomas, and I'm a 43-year-old male. I'm here in the ER because I think I'm having a heart attack.I woke up this morning with this really intense pressure in my chest. It was so bad that I couldn't even move. The pressure's been getting worse and worse throughout the day, to the point where I can't even breathe. I also have thisreally weird feeling in my arm, like it's going to fall asleep.The paramedics came and took me to the ER, and they did an EKG. The doctor said that I'm having a heart attack and that I need to stay here for treatment.",0
"I've been having a lot of trouble with my joints lately. My shoulder keeps popping out of place, and my hip keeps dislocating. It's really painful and frustrating. I don't know what to do anymore.",1
"The patient is alert and oriented, with a mild head injury. He is complaining of some pain and has some swelling and bruising on his forehead. He is otherwise stable.",2
"My mother has been coughing a lot lately. She says it's just a tickle in her throat, but it's been disrupting her sleep and making her very tired. I'm not sure what to do to help her.",3
"Hi there. I really need to go to the toilet. I've been trying to hold it in, but it's getting to the point where I can't anymore.",4
", neck, and chestMy family member is currently suffering from severe burns on his face, neck, and chest. The burns are so severe that he is in a lot of pain and is currently being treated in the hospital's burn unit. We are hopeful that he will make a full recovery, but it is going to be a long road ahead.",0
(original post)A patient who suffered an electrical burn is currently receiving treatment. The injury caused the patient's skin to become severely red and irritated. The patient's current is being carefully monitored to avoid any further injury.,1
"There is a current foreign object in the patient's ear, nose, or throat.",2
"state (severe)As far as I can tell, my mom's fever is around 102°F. It's been steadily going up since yesterday and doesn't seem to be going down. She's definitely feeling a lot worse, and it's hard to see her like this.",3
"situationI am currently feeling a bit famished. I skipped breakfast and lunch today because I was running late for a meeting. I've been snacking on some crackers and cheese, but I am really starting to feel the need for a real meal.",4
I am having a stroke. I am having trouble speaking and moving my right arm and leg.,0
injury.My brother was cooking in the kitchen and he accidentally grabbed a pot that was on the stove. The pot was full of boiling water and he was shocked. He has a bad burn on his hand.,1
"Patient is experiencing a constant, mild headache.",2
My throat hurts and it's difficult to swallow. There's also some pain in my ears.,3
"Hello, my name is Sarah and I need help with a clean up project. I have about 10 hours of work to do, and I need someone to help me.",4
"As we approach the patient, we can see that he is unconscious. He is not responding to any stimuli, and he has a Glasgow Coma Scale score of 3.",0
statusThere is currently no electrical burn patient in our care.,1
"Patient APatient A is a 78-year-old female who is currently experiencing a urinary tract infection (UTI). She has been having symptoms of increased frequency and urgency of urination, along with pain and burning with urination, for the past two weeks. She has also been feeling generally tired and achy.Patient A's urine culture test results came back positive for E. coli, so she has been started on a course of antibiotics. Her symptoms have improved somewhat since starting the antibiotics, but she is still having some discomfort and occasional pain.Patient BPatient B is a 44-year-old female who is currently experiencing a UTI. She has been having symptoms of increased frequency and urgency of urination, along with pain and burning with urination, for the past week. She has also been feeling generally tired and achy.Patient B's urine culture test results came back positive for E. coli, so she has been started on a course of antibiotics. Her symptoms have improved somewhat since starting the antibiotics, but she is still having some discomfort and occasional pain.",2
"My father has been having problems with constipation for about a month now. He says that it's been really hard to go to the bathroom and that he has had to strain a lot. He has been using laxatives to help, but they only seem to work for a short time. He has also been eating a lot of fiber, but that doesn't seem to be helping either.",3
I need to go to the bathroom.,4
I'm having convulsions right now! My whole body is shaking and I can't control it. I don't know what's happening to me.,0
The patient arrived to the emergency department with an electrical burn to the right hand. The patient's hand was swelled and there was blisters present on the skin. The patient was in pain and was provided pain medication. The patient's hand was cleaned and a dressing was applied. The patient was monitored and antibiotics were prescribed.,1
The patient has been bitten or stung by an insect or animal.,2
stateMy patient has a fever of 103 degrees. He is sweating and feels very hot to the touch. He is restless and says that he doesn't feel well.,3
The patient's room is too bright and it is making it hard for them to sleep.,4
"right now it is really bad, there is so much blood. it is coming out really fast, and it is really heavy.",0
"The patient is currently experiencing chest pain that is described as sharp, stabbing, and severe.",1
", strains, and bruisesI have sprained my ankle, strained my back, and bruised my elbow.",2
I have a sinus infection and a strep throat.,3
The current room is too bright for the patient. They are having trouble sleeping and feel like they are in a fish tank.,4
Rescue workers are currently dealing with an individual who was poisoned with an unknown substance. They are reporting that the patient is behaving erratically and is not responding to verbal commands.,0
"Right now, my right ankle is really out of place. It's really hard to move it, and it hurts a lot. My left ankle is also out of place, but not as bad. My hips are also out of place, but I can move them around a bit. My shoulders are also out of place.",1
