text,label
There's too much phlegm for me to really describe it. It's just generally really thick and I feel like I can't get rid of it. It's really frustrating and it's been like this for over a week now.,3
I need new bedsheets because mine are stained and full of holes.,4
"The patient is currently experiencing a heart attack. Her heart is not pumping as well as it should, and she is feeling chest pain and shortness of breath. She is also feeling a sense of anxiety and panic.",0
injury.I was working on the electrical wiring in my house and I touched a wire that was hot. I got an electrical burn.,1
My mother has a few minor burns on her arm from when she spilled boiling water on herself. She's been using ice and aloe vera to help them heal.,2
My patient has been experiencing lower back pain for the last few days. The pain is intermittent and she reports that it is somewhat relieved by rest. The pain is moderate in intensity and is located in the lower back region.,3
"Hi, my name is Jane and I currently need my bedsheets changed as they are stained and need to be replaced.",4
Patient is having uncontrolled body movements and is semi-conscious.,0
statusShe is severely dehydrated and requires immediate medical attention.,1
", strains, and injuries.I've been having a lot of pain in my left ankle lately. I think I might have sprained it. I've been trying to avoid using it, but it's been hard because I'm really active. I've been using ice and elevation to try to help, but it's still really sore.",2
The patient is currently infected with a urinary tract infection and a respiratory infection.,3
The patient's room is too bright. The light hurts my eyes and I can't see the patient very well.,4
"neck chestA patient who sustained severe burns on the face, neck, and chest is currently being treated in the emergency room. His skin is red and raw, and he is in a lot of pain.",0
"Hi. I'm a patient who suffered an electrical burn. The injury occurred when I was reaching for a fallen power cord. The electrical current traveled through my arm and exited my hand.At the time of the accident, I felt a sharp pain in my arm and a burning sensation in my hand. The pain intensified as the current continued to flow through my body. I was also unable to release my grip on the cord, due to the electrical current.Fortunately, I was able to free myself after a few seconds and sought medical attention. My arm and hand were both sore and inflamed. The doctor prescribed antibiotics and a cream to reduce the inflammation.Overall, I'm doing well now. However, I'm still experiencing some pain and soreness in my arm and hand. I'm also wary of reaching for electrical cords in the future.",1
disperseTo scatter or spread out.,2
"Thank you for sharing your experience with too much phlegm. It sounds as if you are experiencing a condition known as |condition|. This is a common problem for many people and can be quite uncomfortable. Fortunately, there are a number of things you can do to help manage the condition. Some of the steps you can take include:Drinking plenty of fluidsResting as much as possibleUsing a humidifierTaking over-the-counter medications, such as bronchodilators or anti-inflammatory drugsIf the condition persists, you may want to speak with your doctor about other treatment options. Thank you for your question.",3
Room is too dark. I cannot see anything.,4
I'm having a seizure. My body is shaking and I can't control my movements.,0
The patient has been having trouble with their joints for a while now. They keep dislocating and it is really painful for them. It has been hard for them to do anything because of the pain.,1
The patient has a current grade II sprain of the left ankle.,2
"My mother-in-law has had persistent diarrhea for the last few days. She says that her stool is soft and watery, and that she has to go to the bathroom frequently. She has also lost some weight and appears to be feeling tired and weak. I'm really concerned and don't know what to do.",3
I would like to change my bedsheets. I have been sleeping on the same set of sheets for about a week now and I would like to have a fresh set.,4
"symptomsPatient current poisoning may present with a variety of symptoms, including:• Chest pain• Shortness of breath• Irregular heart rate• Nausea• Dizziness• Weakness• Confusion• Seizures",0
"I have a electrical burn on my hand. It happened when I was trying to plug in a lamp. The plug exploded and my hand was burned. The burn is a little bit red and some of the skin is missing. It hurts a little bit, but not too bad.",1
"A patient with a current minor head injury is typically awake and alert. They may complain of a headache or feel lightheaded. There may be some bleeding from the injured area, but it is usually not severe. X-rays are not typically needed, but a CT scan may be ordered if the injury is more serious. Treatment usually consists of rest and pain relief medications. The patient is usually discharged once they are feeling better.",2
Rated 5 /5 based on 36 reviewDownload,3
"Hello,My current room is too bright. The light hurts my eyes and it's difficult to concentrate with so much light. Can you please help me to reduce the brightness in my room?",4
":A patient's current absent radial pulse may indicate that they are experiencing a medical emergency. If you are a healthcare worker and encounter a patient with an absent radial pulse, it is important to take appropriate steps to ensure their safety and seek necessary medical assistance.",0
"A patient with a chemical burn is someone who has been harmed by a harmful chemical. The most common type of chemical burn is from an acid. Acids can cause deep and painful burns. Alkalis, such as bleach, can also cause serious burns.Chemical burns can cause:RednessSwellingBlisteringPeelingPainIf you have a chemical burn, you should:Remove any clothing that has the chemical on it.Rinse the chemical off the skin with cool water for at least 20 minutes.Cover the area with a sterile adhesive bandage or wrap.Contact a doctor or go to the nearest emergency room.Chemical burns should always be treated by a doctor.",1
"I have a few small burns on my hand from recently touching a hot pan. The burns are red and slightly swollen, and they itch a bit. I'm taking ibuprofen for the pain and applying ice to the burns. I'm also keeping my hand elevated as much as possible.",2
My throat is currently sore. It hurts to swallow and it's difficult to speak. The pain is located on the left side of my throat. There is also some swelling present. I've had this sore throat for about two days now.,3
The patient reports that he is very hungry and has difficulty tolerating any food. He has lost a significant amount of weight in the last few months and is very weak.,4
and upper torsoThe patient has severe burns on the face and upper torso. The burns are very red and blistering. The patient is in a lot of pain and is very uncomfortable.,0
Right now I'm experiencing a chemical burn. It's really uncomfortable and the skin is really dry and cracked.,1
The patient has a minor head injury and is currently being assessed for any further injuries.,2
"I have been coughing a lot lately. It's been happeningfor a few weeks now. It's just a really nagging cough thatI can't seem to shake. It's not anything serious, I don'tthink, but it's been really irritating.",3
My father seems to be feeling really hot lately. He says he can't get cool and he's been really uncomfortable.,4
[ edit ]The patient's radial pulse is currently absent.,0
and shortness of breath.Right now I'm experiencing a lot of chest pain and shortness of breath. It's been getting increasingly worse over the last few hours. I'm really not sure what to do.,1
My mom has been having a lot of pain in her ankle recently. She says it's been hard for her to walk and that it's been swollen. We took her to the doctor and they told us she has a sprain.,2
"My mom has been feeling really sick for the past few days. She has a really high fever, and she's been coughing a lot. She's also been having a lot of trouble breathing. I'm really worried about her.",3
I am feeling thirsty right now. My mouth feels dry and I am thirsty for something cold and refreshing.,4
"Patient is experiencing shortness of breath. This may be due to the patient's current condition, which is causing a lack of oxygen in the blood. The patient may also be having difficulty breathing because of the large amount of fluid in the lungs.",0
"injuryThe patient sustained a current electrical burn injury. Electrical current flows through the body along the path of least resistance. In general, the greater the current, the more damaging the injury. The amount of current required to cause injury depends on the following factors:The voltage of the currentThe resistance of the body tissueThe length of time the current flows through the bodyThe patient's current electrical burn injury likely resulted from a significant amount of current flowing through the body for a long period of time. This can cause extensive damage to the tissues and can lead to death.",1
"My patient is currently experiencing foreign objects in her ear, nose, and throat. We believe she may have inserted them herself, but we are not sure. She is in a considerable amount of pain and is having difficulty swallowing and speaking. We are currently performing tests to determine the extent of the objects and their location.",2
stateMy mom's friend is really sick. She has a fever and she's been throwing up a lot.,3
sensationI am feeling very thirsty. My mouth is dry and I feel like I need something to drink.,4
", for the example patient with a left-sided weaknessThe patient has a left-sided weakness and is currently having a stroke.",0
"levels burned patient is alert and oriented, complaining of pain in right legburned patient has blisters and swelling on right legpatient is mildly hyperventilating",1
There is some minor bleeding from the patient's nose and ears.,2
"My mom has been coughing a lot lately. It's really been keeping her up at night, and she's exhausted during the day. I'm not sure if it's just a cold or what, but I'm worried about her.",3
The patient currently needs to go to the toilet.,4
"Rescue workers are currently tending to a patient who is heavily bleeding. The patient is believed to have suffered a serious injury, possibly from a gunshot wound. The patient is Bleeding out rapidly and requires immediate medical attention.",0
"statusThere is no one specific answer to this question as the current overdose status of a patient can vary greatly depending on the situation. However, some general information on the current overdose status of a patient who is experiencing an overdose may include whether they are awake and conscious, breathing normally, and have a pulse. Additionally, medical staff may also provide information on whether the patient is exhibiting any signs of overdose such as slowed breathing, blue lips or nails, and a weak pulse.",1
"A patient was recently bitten by a dog. The bite was deep and caused significant bleeding. The patient also sustained a number of smaller bites on their extremities. The patient is currently taking antibiotics and anti-inflammatory medications.Another patient was stung by a bee. The bee sting was immediately painful and caused swelling and redness around the sting site. The patient also developed hives on their chest and neck. The patient was treated with ice, antihistamines, and antibiotics.",2
"A person who is currently experiencing a minor illness may have a variety of symptoms. Common symptoms of a minor illness may include a fever, a headache, a sore throat, and a cough. Additionally, a person who is currently experiencing a minor illness may feel generally ill, tired, or out of sorts.",3
I feel really thirsty right now. My mouth feels really dry and my throat is scratchy.,4
"I've been having really bad cramps and heavy bleeding for the last few days. It's really impacting my daily life. I'm constantly having to change my tampon or pad, and there's just so much blood.",0
injuryThe patient is a 38-year-old male who was working on a roof when he came into contact with a live wire. He received an electrical burn on his hand. The burn is superficial and does not appear to have penetrated the skin. The patient is in moderate pain and is being treated with over-the-counter analgesics.,1
This is a minor burn. The skin is reddened and slightly swollen. There is no blistered or charred skin. The burn is not causing much pain.,2
"My mother is currently experiencing constipation. She has not had a bowel movement in 3 days and is really struggling. She is using stimulant laxatives and drinking a lot of fluids, but nothing is working. She is in a lot of pain and is very uncomfortable.",3
I feel too hot right now. I'm sweating and my skin feels flushed.,4
The patient is having shortness of breath and is extremely restless.,0
woundsA health care worker is describing a patient's current electrical burn wounds.The patient has first- and second-degree burns on their left hand. The burns are caused by an electrical current that passed through their hand.The patient's hand is swollen and blistered. The blisters are filled with a clear fluid. The patient's hand is also very tender to the touch.,1
"A foreign object in the ear, nose, or throat may be described as anything that is not naturally supposed to be there. This includes insects, food, and other objects.",2
"Some people with chronic lung conditions, such as cystic fibrosis, may produce too much phlegm. A person with too much phlegm may feel like they constantly have a throat infection, and they may find it difficult to cough up the mucus. Treatment options include medications that thin the mucus and drainage devices that help remove the mucus from the lungs.",3
He's been really hungry lately and has been eating a lot.,4
"symptomsRight now, I'm feeling a lot of pain on the right side of my body, and it's hard for me to move my arm or leg. I'm also having trouble speaking, and I feel really tired.",0
"My patient has been having a lot of joint pain and difficulty moving them. It seems like the pain comes and goes, but it's been really bad lately. He's been having trouble using his arms and legs, and he can't even get out of bed on his own. I'm not sure what's wrong, but it doesn't look normal.",1
"Her current condition is minor burns, and she is in a stable condition.",2
and medicationsThe patient is currently being treated for a urinary tract infection and a respiratory infection. She is taking antibiotics for the urinary tract infection and prednisone for the respiratory infection.,3
"and within minutes, the contractor arrives and completes the workA contractor arrives to clean up a mess within minutes of the person describing the need.",4
statusInhalation of an unknown poisonous gas.The patient is having difficulty breathing and is coughing.,0
.My chest hurts so bad right now. It feels like someone is stabbing me in the chest with a knife. It's really hard to breathe too. I'm really scared.,1
I had a patient today who had a piece of metal stuck in his throat. It was about an inch long and half an inch wide. He had been trying to remove it himself and had caused some bleeding.,2
stateThe patient is very flushed and feverish.,3
in their homeI would like to have someone come and help me clean my house. It is a lot of work and I don't have the time to do it all by myself.,4
", a 50-year-old male patient who was brought into the ED with profuse bleeding from a laceration to his armThe patient is currently bleeding very heavily from a large laceration on his arm. We are doing our best to control the bleeding, but it is difficult given the extent of the injury. The patient is very pale and appears to be in pain.",0
This person's joints are dislocated and it is causing a lot of pain. The person is usually in a lot of pain and it is hard to move around.,1
".A 50-year-old woman reports that she was bitten by a dog on her left calf about 2 hours ago. She has a red, swollen, and painful bite mark on her calf.A 3-year-old boy reports that he was bitten by a bee on his right arm about 30 minutes ago. He has a red, swollen, and painful bite mark on his arm.",2
I've been having a lot of trouble breathing and producing phlegm recently. My chest has been aching and it's been hard to sleep because of the constant coughing. It's really frustrating and I don't know what to do.,3
"Mmmm I don't know. She just drinks a lot of water, I think she's just thirsty.",4
"My dad has been having strokes for the last few months. He has trouble moving his left arm and leg, and he has trouble speaking. He also has a lot of trouble seeing out of his left eye.",0
I was sitting in the living room when I heard my brother in the bathroom. I knew he was taking drugs so I went to check on him and he was overdosing. He was unconscious and not breathing.,1
The patient has a minor head injury.,2
nessI have a fever and I feel really drained. It's hard to get up and do anything.,3
"(pain relief, fever relief, antibiotics, etc.):I need relief from pain.",4
"statesThere are several potential patient poisoning states that medical workers may encounter. One is acute poisoning, which is the sudden and severe poisoning of a person. Acute poisoning can result in life-threatening symptoms, and requires immediate medical attention. Another potential poisoning state is chronic poisoning, which is the long-term exposure to a poison. Chronic poisoning can result in serious health conditions, and may require years of treatment. Medical workers should be aware of both of these poisoning states, and be prepared to provide the appropriate care for patients who exhibit these symptoms.",0
"symptomsThe patient is currently exhibiting signs of an overdose, including extreme lethargy, slowed breathing, and pinpoint pupils.",1
"careAfter the patient sustained minor burns, we followed the instructions on the packet of burn ointment to help soothe the burn. We then applied a bandage to keep the ointment in place. We reapplied the ointment and bandaged the burn every twelve hours for the next three days.",2
and feeling out of breathYour patient is coughing a lot and seems to be having trouble catching her breath. It's possible she may be developing pneumonia. You should advise her to seek medical attention as soon as possible.,3
", problems with fluid intake and problems with dehydrationI'm thirsty all the time and I'm having trouble drinking enough fluids. I'm really struggling with dehydration.",4
"When a patient is short of breath, they may feel like they cannot get enough air into their lungs. This can make it difficult to speak, breathe, or do any strenuous activities. If a patient is experiencing shortness of breath, they will likely need assistance from a healthcare professional to get relief.",0
"My patient has a burn on his arm from a recent electrical injury. The burn is red, swollen, and tender to the touch. The skin around the burn is blistered and there is a small amount of discharge coming from the burn. The patient reports that the pain is moderate and constant.",1
"There are currently some foreign objects in my patient's ear, nose, and throat. We are not sure what they are, but we suspect they may be some kind of insects. We are currently trying to remove them, but we are having some difficulty. We will continue to try to remove them as best as we can.",2
"My mom has been feeling really sick lately. She's had a fever, and she's been having a lot of trouble breathing. She's been trying to rest a lot, but it's been really hard for her to do that.",3
My patient is feeling hot and sweaty.,4
Patient is currently unconscious and unresponsive to stimuli.,0
My mother is currently dealing with a dislocation of her joints. It is very painful for her and makes it difficult for her to do everyday tasks. She has had to start using a wheelchair to get around.,1
There is currently a foreign object in my ear. It feels like a small piece of metal or plastic. It's been there for a few days and it's really starting to bother me.There is currently a foreign object in my nose. It's a small piece of metal or plastic. I've had it for a few days and it's really starting to bother me.There is currently a foreign object in my throat. It's a small piece of metal or plastic. I've had it for a few days and it's really starting to bother me.,2
"It's a watery, mucousy stool that smells bad and is difficult to flush.",3
I am feeling too cold right now because it is a cold winter day and I am not wearing enough clothes.,4
"arms torsoThe patient has severe burns on their face, arms, and torso. The burns are deep, and the patient is experiencing a great deal of pain. The patient is also at risk for infection and other complications.",0
"injuriesA patient who sustained an electrical burn will typically have significant skin damage and may also have electrical injuries to underlying tissues and organs. The skin may be charred, discolored, or necrotic. There may be evidence of electrical current flow including entry and exit points on the skin. The patient may also have symptoms related to the electrical injury such as cardiac arrhythmias, seizures, or respiratory failure.",1
"The patient has been complaining of headaches for the last few weeks. They are usually located on one side of her head, and she describes them as severe. The pain is often accompanied by nausea and vomiting.",2
My father has been dealing with a lot of phlegm for about a week now. He's been coughing a lot and it's been difficult to get rid of the phlegm. He's also been having trouble breathing and has a lot of congestion.,3
I feel too hot and my skin feels flushed.,4
.Please give me a brief description of your loved one's current convulsions. My loved one is currently having convulsions that are happening every few minutes. They are having trouble breathing and are very stiff.,0
I've got a pretty bad electrical burn. The current went through my arm and out my hand. It's really painful and my arm is completely numb.,1
]; I hit my head when I slipped on the ice.I hit my head when I fell.,2
"Hi, my name is Alex and I'm currently feeling sick. I'm having a fever, body aches, and a bad headache.",3
My mom feels like she's burning up. She's really sweaty and her skin is hot to the touch.,4
cardiaccerebralcerebral aneurysmcerebral hemorrhagecerebral infarctioncerebral thrombosiscerebral vasospasm,0
She is severely dehydrated and is currently being treated with intravenous fluids.,1
A patient is currently being stung by a bee.A patient is currently being bitten by a mosquito.,2
"I have a constant ache in my lower back. The pain is worse when I move or try to do anything active. I've been trying to take it easy, but it's been hard to do much when the pain is so bad.",3
My mother is currently in a lot of pain and needs her medication to help relieve that pain.,4
and body,0
I have a chemical burn on my hand from a bleach spill. It's really painful and my hand feels really hot. The skin is really red and it's starting to blister.,1
"as occasional, mild and occasional.There are occasional, mild headaches.",2
"problemsMy patient is experiencing a worsening of her acne. She has blackheads andpimples on her forehead, nose, and chin. The pimples are red and inflamed, andthey tend to itch and hurt. She is very self-conscious about her appearance and ishaving a hard time dealing with her acne.",3
My mother is really needing to go to the bathroom.,4
"This patient is experiencing heavy bleeding. Hemoglobin levels can drop quickly during heavy periods, which can lead to fatigue, shortness of breath, and other symptoms. If the patient is also experiencing abdominal pain, it could be due to a complication of the heavy bleeding, such as an ovarian cyst.",0
"injuries are at increased risk for electrical burn injuries.Patients with electrical burn injuries often have significant injuries that require prompt and specialized treatment. In addition to the traditional treatment measures for burns, patients with electrical burn injuries may also require treatment for electrical injury. Treatment for electrical injury may include wound care, antibiotics, monitoring of internal injuries, and surgery.If you are a healthcare worker who has been injured by electricity, you should seek medical treatment immediately. You may also want to contact an attorney who can help you seek compensation for your injuries.",1
", frequency of urination, and presence of painI've been having a lot of urinary tract infections lately. I'm going to the bathroom a lot, and it always hurts when I pee.",2
stateMy dad is really sick. He has a fever and he's shaking.,3
I think my mom needs to go to the bathroom.,4
"symptomsThe patient is having chest pain that radiates to the left arm, and they are feeling nauseated and lightheaded.",0
"injuriesA patient is brought into the emergency room with burns on their hands and arms. The burns are described as looking like areas of skin that have been charred. The patient reports that they were working on a project in their garage when they touched a live wire.The patient is immediately treated for their injuries. Their burns are washed and dressed, and they are given pain medication. They are also advised to avoid using the injured hands and arms until the burns have healed.",1
"Patient is a 38-year-old female who reports 1-2 severe headaches per week for the past month. The pain is located in the front of her head and is accompanied by nausea and light sensitivity. She is usually able to relieve the pain with over-the-counter medication, but it recurs within a few hours.",2
statePatient is currently running a fever and is feeling very ill.,3
There's a lot of noise in the room. It's really hard to focus on anything.,4
"My mother is currently having a stroke. She has lost all movement on the left side of her body, and is having difficulty speaking. She is currently in the hospital undergoing treatment.",0
"A 23-year-old female patient with a chemical burn is currently experiencing respiratory difficulty, chest pain, and a sensation of heat.",1
"Hi! I'm currently experiencing a sprain on my ankle. It's been about a week since it happened and the pain has been pretty bad. The swelling has gone down a bit, but it still hurts to walk on it.",2
"I have a sore throat that is mild to moderate in severity. It feels a little like I have something stuck in my throat, and it hurts to swallow. The pain is worse when I first wake up in the morning. The sore throat is accompanied by a runny nose and a mild headache.",3
"Hello, my name is ________ and I need help cleaning my house. It's a mess and I don't have time to do it myself.",4
"levels and antidotes on a whiteboard at a hospitalPoisoning, also known as drug intoxication, is a condition that results when a person ingests a harmful substance.[1] The type of poison depends on the type of toxin the person ingests. Poisoning can result in a variety of symptoms, including nausea, vomiting, diarrhea, itching, seizures, and loss of consciousness.Poisoning may occur intentionally, as in suicide or homicide, or unintentionally, as in an accident. It can occur as a result of exposure to a chemical, such as fertilizer, or a biological agent, such as a virus or bacteria. Certain plants and mushrooms also contain toxic substances.Treatment for poisoning depends on the type of toxin involved. If the person is conscious, they may be given fluids or antidotes to remove or neutralize the toxin. If the person is unconscious, they may require artificial ventilation or other life support measures.",0
"The patient has a severe chemical burn as a result of coming into contact with an unknown chemical. The patient's skin is burned, blistered, and red, and the patient is in significant pain.",1
"Medical personnel are often the first to arrive on the scene of an emergency. They may be called to treat patients who have been stung by insects or bitten by animals. The following are descriptions of the current symptoms of various insect stings and animal bites.A wasp sting typically causes a sharp, burning pain. A rash or hive may also develop at the sting site.A honeybee sting usually results in a sharp, burning pain. A small lump or welt may also form at the sting site.A hornet sting typically causes a burning pain and a large welt.A scorpion sting usually causes intense pain, numbness, and tingling. A rash or hive may also develop at the sting site.A snake bite may cause intense pain, swelling, and bruising. The area around the bite may also feel hot to the touch.",2
"My patient has been having watery diarrhea for the last few days. It doesn't seem to be too severe, but it is definitely uncomfortable for her. She's been trying to drink lots of fluids and take over the counter medications to help, but so far nothing has seemed to work. I'm going to keep an eye on her and see if we can get this under control.",3
.She needs her prescription refilled; she's been running out lately.,4
"Patient is awake, alert, and oriented. He has a large laceration on his left arm that extends from the shoulder to the elbow. The laceration is gaping and dirty, and the bone is visible. There is significant bleeding from the laceration.Patient is awake, alert, and oriented. He has a large laceration on his right arm that extends from the shoulder to the elbow. The laceration is gaping and dirty, and the bone is visible. There is significant bleeding from the laceration.Patient is awake, alert, and oriented. He has a large laceration on his left leg that extends from the thigh to the ankle. The laceration is gaping and dirty, and the bone is visible. There is significant bleeding from the laceration.Patient is awake, alert, and oriented. He has a large laceration on his right leg that extends from the thigh to the ankle. The laceration is gaping and dirty, and the bone is visible. There is significant bleeding from the laceration.",0
The patient has a chemical burn on their left arm. The burn is primarily red and looks like it's starting to blister. The patient is in a lot of pain and is having a hard time moving their arm.,1
",We are seeing a number of sprains in the clinic. Patients are coming in with pain and swelling in their ankles and wrists. Many have had difficulty using the affected limb. In most cases the sprain seems to have occurred when the person twisted or fell on the joint.Most of these sprains seem to be minor and should heal with a bit of rest and gentle care. However, we are urging our patients to be careful when they return to their activities. It is best to start slowly and increase the intensity gradually. Overdoing things too soon could lead to further injury and setbacks.For patients who are finding it difficult to use the sprained joint, we recommend using a compression bandage or wrap to support the area. This can help to provide some relief and may speed up the healing process. If the swelling is severe or persists for more than a week or so, then we may recommend further evaluation or treatment.",2
"patient has not had a bowel movement in 3 dayspatient has been feeling bloated and uncomfortablepatient reports that he has been eating a lot of fiber and drinking a lot of water, but the constipation has not improved",3
I am in severe pain and need my prescription pain medication refill as soon as possible.,4
Patient is experiencing a current stroke which is causing some weakness on the left side of their body.,0
"The patient has a chemical burn on their arm. It is red and inflamed, and it hurts to move the arm.",1
"Patient currently has a paper clip lodged in their ear. It is unclear how long it has been there for, but it is causing discomfort and some pain.",2
"The patient has acne all over her face. It's not too severe, but it's noticeable. She's been using a topical medication to treat it, but it's not making much of a difference.",3
My patient is very thirsty and keeps asking for water.,4
"I saw a patient today who was admitted to the emergency department after a suicide attempt with pills. The patient stated that they had taken around 30-40 pills, although it is not clear what type of pills they were. The patient is currently awake and alert, although they are complaining of significant nausea and dizziness. Their blood pressure is stable, but their heart rate is elevated at 110 beats per minute. The patient is currently being monitored and is scheduled for a CT scan to determine the extent of their injury.",0
)This patient is severely dehydrated and requires immediate medical attention.,1
"We are currently treating a patient who has objects lodged in their ear, nose, and throat. We are currently using a suction tool to remove the objects from the patient's body. We are also using a medical aspirator to remove any fluid from the patient's throat. We are doing everything we can to ensure the patient's safety and comfort.",2
stateI'm feeling really feverish right now. I have a really high fever and I'm really sweaty. I'm also feeling really tired and my head is really achy.,3
"Hi, my name is John and I need help changing my bedsheets.I'm finding it increasingly difficult to do it by myself, so I could use some help.",4
"during the pandemicDuring the pandemic, I cared for a patient who was having seizures. He was a young man in his twenties, and he had been infected with the H1N1 virus. He was complaining of a severe headache, and he was shaking and convulsing.I called the doctor and asked for advice, and he told me to give the patient some medication to stop the seizures. I gave him a dose of medicine and monitored him closely. His convulsions stopped after a few minutes, and he was able to rest.I was glad that I was able to help him and stop his seizures. He was a brave man, and I hope that he makes a full recovery.",0
I've been having a lot of trouble with my joints recently. It feels like they're constantly popping out of place. It's really uncomfortable and it's hard to do anything when it happens.,1
"A bee sting feels like a sharp pinch.A wasp sting feels like a sharp pinch, followed by a burning sensation.A hornet sting feels like a sharp pinch, followed by a burning sensation and a raised welt.A yellow jacket sting feels like a sharp pinch, followed by a burning sensation and a raised welt.A fire ant sting feels like a sharp pinch, followed by a burning sensation and a raised welt.A dog bite feels like a sharp pinch.A cat scratch feels like a sharp pinch.",2
activityThe patient has been moving around a lot more than usual and seems to be feverish.,3
I am currently in a room that is too bright. The light is hurting my eyes and it is difficult to concentrate.,4
"A: She's alert and oriented to person, time, and place. Her blood pressure is stable, and her heart rate is regular. Her pupils are equal and reactive to light. She has some weakness on her left side, and she's unable to move her left arm or leg.",0
She can't fully extend her arms or legs and has a hard time getting around.,1
"This patient has a minor head injury. She has a cut on her forehead that is bleeding, and she is complaining of a headache. We are going to clean her wound and give her some ibuprofen for her pain.",2
"The patient's acne is not as severe as it has been in the past, but he has some bumps on his forehead and around his mouth. He is using an over-the-counter medication to help treat the acne.",3
There is something wrong with the light in this room. It's too dark.,4
"Hi, my name is Hugh. I'm a 38-year-old male and I'm currently experiencing a stroke.Right now, I'm feeling a lot of pain in my arm and it's difficult to move. My vision is a bit blurry and I'm having a lot of trouble speaking. I'm also feeling really fatigued and just generally unwell.From what I can tell, it seems like I'm having a right-sided stroke. I'm not sure what caused it, but I'm hoping to get some help soon.",0
statusThe patient is currently unresponsive and has a weak pulse.,1
"A patient has a current minor head injury. She was brought into the emergency room after she hit her head on the ground. She is currently awake and alert, and her vital signs are all stable. She reports that she does not have any major headache or other symptoms. Her pupils are equal and reactive, and she has no confusion or disorientation. She was able to walk into the ER without assistance. Her GCS score is 15.",2
My mom's diarrhea hasn't stopped for almost a week now. She's been going to the bathroom all the time and it's really uncomfortable for her. She's tried drinking lots of fluids and taking over the counter medicines but nothing seems to help.,3
I am currently in a room that is too loud. There are people outside of the room yelling and it is very difficult to concentrate. I would like to be moved to a quieter room.,4
"This patient has sustained severe burns on their face. The skin is dry, red, and irritated. There may be blisters present. There is a risk for infection, so frequent monitoring and care is necessary.",0
"A patient is being treated for a chemical burn. The patient's skin is red and inflamed, and there is blistering on the skin.",1
"Patient is currently experiencing discomfort and discharge from their ear, nose, and throat. It is believed that they currently have objects lodged in these areas.",2
"Patient is complaining of lower back pain that is sharp and consistent. The pain is localized to the lower back, and is not accompanied by any other symptoms. Patient reports that the pain is moderately severe and has been present for approximately two weeks.",3
The patient is currently in need of medication to help them manage their mental health condition.,4
)I can't move or speak. I feel like I'm trapped in my own body.,0
"The patient has a chemical burn to their face. The burn is from an unknown liquid and is actively burning the patient's skin. The patient's face is swollen and red, and they are in a great deal of pain.",1
I was bitten by a mosquito last night. I have a few small red marks on my arm where it bit me. I also have a bit of a headache.,2
My aunt has a really bad sore throat. It hurts so much to swallow that she can't even keep down water. Her throat is also very swollen and red.,3
The patient's family member describes the current room as being too bright. glare from the window and light fixtures are making it difficult for the patient to sleep.,4
The patient's radial pulse is absent.,0
Patient is currently unconscious and unresponsive. Rescuers are providing rescue breathing and administering naloxone.,1
"The patient has been having problems with urinary tract infections for the last few months. It seems like they keep coming back, and they are really painful. The patient has been to the doctor a few times, and they've been given some antibiotics, but the infections haven't gone away yet. I'm really hoping that this new round of antibiotics will finally take care of the infections.",2
"My patient has a sore throat that is causing them a lot of pain. The throat is red and inflamed, and they have difficulty swallowing. The patient also has a fever and general malaise.",3
"It seems like the room is much louder than it was before. There is a lot of noise coming from the hallway, and it's difficult to sleep with all of the commotion.",4
"The patient is short of breath, and their breathing is labored.",0
My hand feels like it's on fire! I was using some chemicals to clean my sink and when I finished I noticed my hands were really red and irritated. The pain is really bad and I can't seem to stop shaking.,1
:I was just in the kitchen and I turned around and saw that my daughter had spilled boiling water on herself. She's got a few little blisters on her arm.,2
"My mother is constipated. She has a hard time going to the bathroom and sometimes has to strain really hard to produce a bowel movement. Lately, she's been having less and less success in having a bowel movement, even with straining. She generally only has one bowel movement every two or three days.",3
I'm feeling too hot right now. I have a headache and my skin feels really sweaty.,4
"Patient is having a heart attack. He has chest pain, shortness of breath, and feels like his heart is racing.",0
A patient sustained an electrical burn from an outlet. The family member reports that the patient's skin is red and blistered. The patient is in a lot of pain and is very tired.,1
"My mother has been experiencing headaches for the last few weeks. She says they are usually on one side of her head, and are very painful. The headaches keep her from doing normal activities, and she has had to miss work because of them.",2
"I have been coughing up a lot of phlegm lately. It's thick and yellow, and it's really starting to bug me.",3
I'm currently in a room that is too loud. It's making it difficult for me to concentrate and focus on my work.,4
"Hello, my name is Dianne, and I am currently experiencing a stroke. I am having a lot of trouble speaking, and my left side is really weak. I am having a lot of trouble moving my arm and leg, and I'm not sure if this is normal. I am really scared, and I need help.",0
A chemical burn is a type of burn caused by an acidic or alkaline substance. Most chemical burns are caustic injuries caused by strong acids or bases. Alkaline burns are more severe than acidic burns because the alkaline solutions are more corrosive.,1
My mother has been bleeding a lot lately. It seems like every time she goes to the bathroom she has blood in her stool. She's also been having cramps and feeling really tired.,2
"Patient is experiencing uncontrolled muscle spasms, which can lead to extreme body movements and respiratory distress.",0
I have a chemical burn on my arm. It's really painful and it's hard to move my arm.,1
"Hi! I'm experiencing a right ankle sprain. It hurts every time I move it, and it's a little bit swollen. I'm having a lot of trouble putting weight on it.",2
"EpisodeI've had a really bad headache for the past two days, and it's not going away. My neck has been really stiff, too. I've been trying to drink lots of water and take ibuprofen, but it's not making a difference.",3
I'm currently in a room that is too loud. It's making it difficult to concentrate or even think straight.,4
